ELECTRICIDAD Y ELECTRONICA;CFGS;ELME2;TECNICO SUPERIOR EN ELECTROMEDICINA CLINICA;2º;Formacionen Centors de Trabajo;
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA1;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;1º;Tecnicas y procesos en instalaciones electricas.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.1.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA1;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;1º;Sistemas y circuitos electricos.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.1.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA1;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;1º;Tecnicas y procesos en instalaciones domoticas y automaticas.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.1.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA1;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;1º;Gestion del montaje y del mantenimiento de instalaciones electricas.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.1.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA1;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;1º;Formacion y orientacion laboral;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.1.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA1;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;1º;Ingles;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.1.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Procesos en instalaciones de infraestructuras comunes de telecomunicaciones.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.2.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Documentacion tecnica en instalaciones electricas.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.2.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Desarrollo de redes electricas y centros de transformacion.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.2.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Configuracion de instalaciones domoticas y automaticas.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.2.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Configuracion de instalaciones electricas.;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.2.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Empresa e iniciativa emprendedora;ELECTRICIDAD Y ELECTRONICA. TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS.2.xlsx
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Proyecto;
ELECTRICIDAD Y ELECTRONICA;CFGS;SEA2;TECNICO SUPERIOR EN SISTEMAS ELECTROTECNICOS Y AUTOMATIZADOS;2º;Formacionen Centors de Trabajo;
HOSTELERIA Y TURISMO;CFGB;CORE1;TECNICO BASICO EN COCINA Y RESTAURACION ;1º;Atencion al cliente.;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE1;TECNICO BASICO EN COCINA Y RESTAURACION ;1º;Tecnicas elementales de preelaboracion.;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE1;TECNICO BASICO EN COCINA Y RESTAURACION ;1º;Procesos basicos de produccion culinaria.;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE1;TECNICO BASICO EN COCINA Y RESTAURACION ;1º;Aprovisionamiento y conservacion de materias primas e higiene en la manipulacion.;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE1;TECNICO BASICO EN COCINA Y RESTAURACION ;1º;Ciencias Aplicadas I;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE1;TECNICO BASICO EN COCINA Y RESTAURACION ;1º;Comunicacion y sociedad I;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE2;TECNICO BASICO EN COCINA Y RESTAURACION ;2º;Tecnicas elementales de servicio.;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE2;TECNICO BASICO EN COCINA Y RESTAURACION ;2º;Procesos basicos de preparacion de alimentos y bebidas.;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE2;TECNICO BASICO EN COCINA Y RESTAURACION ;2º;Preparacion y montaje de materiales para colectividades y catering.;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE2;TECNICO BASICO EN COCINA Y RESTAURACION ;2º;Ciencias Aplicadas II;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE2;TECNICO BASICO EN COCINA Y RESTAURACION ;2º;Comunicacion y sociedad II;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE2;TECNICO BASICO EN COCINA Y RESTAURACION ;2º;Iniciacion a la Actividad Emprendedora y Empresarial;HOSTELERIA Y TURISMO. TECNICO BASICO EN COCINA Y RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGB;CORE2;TECNICO BASICO EN COCINA Y RESTAURACION ;2º;Formacion en Centros de Trabajo;
HOSTELERIA Y TURISMO;CFGM;COG1;TECNICO EN COCINA Y GASTRONOMIA;1º;Procesos basicos de pasteleria y reposteria.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG1;TECNICO EN COCINA Y GASTRONOMIA;1º;Seguridad e higiene en la manipulacion de alimentos.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG1;TECNICO EN COCINA Y GASTRONOMIA;1º;Ofertas gastronomicas.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG1;TECNICO EN COCINA Y GASTRONOMIA;1º;Preelaboracion y conservacion de alimentos.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG1;TECNICO EN COCINA Y GASTRONOMIA;1º;Tecnicas culinarias.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG2;TECNICO EN COCINA Y GASTRONOMIA;2º;Postres en restauracion.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG2;TECNICO EN COCINA Y GASTRONOMIA;2º;Productos culinarios.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG2;TECNICO EN COCINA Y GASTRONOMIA;2º;Formacion y orientacion laboral.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG2;TECNICO EN COCINA Y GASTRONOMIA;2º;Empresa e iniciativa emprendedora.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG2;TECNICO EN COCINA Y GASTRONOMIA;2º;Ingles.;HOSTELERIA Y TURISMO. TECNICO EN COCINA Y GASTRONOMIA.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;COG2;TECNICO EN COCINA Y GASTRONOMIA;2º;Formacion en Centros de Trabajo;
HOSTELERIA Y TURISMO;CFGM;SREST1;TECNICO EN SERVICIOS DE RESTAURACION.;1º;Seguridad e higiene en la manipulacion de alimentos.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST1;TECNICO EN SERVICIOS DE RESTAURACION.;1º;Ofertas gastronomicas.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST1;TECNICO EN SERVICIOS DE RESTAURACION.;1º;Operaciones basicas en barcafeteria.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST1;TECNICO EN SERVICIOS DE RESTAURACION.;1º;Operaciones basicas en restaurante.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST1;TECNICO EN SERVICIOS DE RESTAURACION.;1º;Tecnicas de comunicacion en restauracion.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST1;TECNICO EN SERVICIOS DE RESTAURACION.;1º;Ingles.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST2;TECNICO EN SERVICIOS DE RESTAURACION.;2º;Servicios en bar-cafeteria.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST2;TECNICO EN SERVICIOS DE RESTAURACION.;2º;Servicios en restaurantes y eventos especiales;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST2;TECNICO EN SERVICIOS DE RESTAURACION.;2º;El vino y su servicio.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST2;TECNICO EN SERVICIOS DE RESTAURACION.;2º;Formacion y orientacion laboral.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST2;TECNICO EN SERVICIOS DE RESTAURACION.;2º;Empresa e iniciativa emprendedora.;HOSTELERIA Y TURISMO. TECNICO EN SERVICIOS DE RESTAURACION.�SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGM;SREST2;TECNICO EN SERVICIOS DE RESTAURACION.;2º;Formacion en Centros de Trabajo;
HOSTELERIA Y TURISMO;CFGS;DICO1;TECNICO SUPERIOR EN DIRECCION DE COCINA.;1º;Control del aprovisionamiento de materias primas.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO1;TECNICO SUPERIOR EN DIRECCION DE COCINA.;1º;Procesos de preelaboracion y conservacion en cocina.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO1;TECNICO SUPERIOR EN DIRECCION DE COCINA.;1º;Procesos de elaboracion culinaria.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO1;TECNICO SUPERIOR EN DIRECCION DE COCINA.;1º;Gestion de la calidad y de la seguridad e higiene alimentarias.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO1;TECNICO SUPERIOR EN DIRECCION DE COCINA.;1º;Formacion y orientacion laboral.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO1;TECNICO SUPERIOR EN DIRECCION DE COCINA.;1º;Ingles;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Elaboraciones de pasteleria y reposteria en cocina.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Gestion de la produccion en cocina.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Gastronomia y nutricion.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Gestion administrativa y comercial en restauracion.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Recursos humanos y direccion de equipos en restauracion.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Empresa e iniciativa emprendedora.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Proyecto;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;DICO2;TECNICO SUPERIOR EN DIRECCION DE COCINA.;2º;Formacionen Centors de Trabajo;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN DIRECCION DE COCINA. SEGUNDO CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR1;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;1º;Estructura del mercado turistico.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR1;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;1º;Protocolo y relaciones publicas.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR1;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;1º;Marketing turistico.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR1;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;1º;Marketing turistico, (Bilingue);HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR1;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;1º;Direccion de alojamientos turisticos.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR1;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;1º;Gestion del departamento de pisos.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR1;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;1º;Segunda lengua extranjera;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. PRIMER CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Recepcion y reservas.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. SEGUND CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Recepcion y reservas, (Bilingue);HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. SEGUND CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Recursos humanos en el alojamiento.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. SEGUND CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Comercializacion de eventos.;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. SEGUND CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Formacion y orientacion laboral;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. SEGUND CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Empresa e iniciativa emprendedora;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. SEGUND CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Ingles;HOSTELERIA Y TURISMO. TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS. SEGUND CURSO.xlsx
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Proyecto;
HOSTELERIA Y TURISMO;CFGS;GATUR2;TECNICO SUPERIOR EN GESTION DE ALOJAMIENTOS TURISTICOS.;2º;Formacionen Centors de Trabajo;
IMAGEN Y SONIDO;CFGS;A3D1;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;1º;Diseno, dibujo y modelado para animacion.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 1.xlsx
IMAGEN Y SONIDO;CFGS;A3D1;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;1º;Animacion de elementos 2D y 3D.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 1.xlsx
IMAGEN Y SONIDO;CFGS;A3D1;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;1º;Color, iluminacion y acabados 2D y 3D.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 1.xlsx
IMAGEN Y SONIDO;CFGS;A3D1;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;1º;Realizacion de proyectos multimedia interactivos.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 1.xlsx
IMAGEN Y SONIDO;CFGS;A3D1;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;1º;Formacion y Orientacion Laboral.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 1.xlsx
IMAGEN Y SONIDO;CFGS;A3D1;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;1º;Ingles.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 1.xlsx
IMAGEN Y SONIDO;CFGS;A3D2;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;2º;Realizacion del montaje y postproduccion de audiovisuales.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 2.xlsx
IMAGEN Y SONIDO;CFGS;A3D2;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;2º;Proyectos de animacion audiovisual 2D y 3D.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 2.xlsx
IMAGEN Y SONIDO;CFGS;A3D2;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;2º;Proyectos de juegos y entornos interactivos.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 2.xlsx
IMAGEN Y SONIDO;CFGS;A3D2;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;2º;Desarrollo de entornos interactivos multidispositivo.;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 2.xlsx
IMAGEN Y SONIDO;CFGS;A3D2;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;2º;Empresa e iniciativa emprendedora;IMAGEN Y SONIDO. TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS. 2.xlsx
IMAGEN Y SONIDO;CFGS;A3D2;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;2º;Proyecto;
IMAGEN Y SONIDO;CFGS;A3D2;TECNICO SUPERIOR EN ANIMACION EN 3D, JUEGOS Y ENTORNOS INTERACTIVOS.;2º;Formacionen Centors de Trabajo;
INFORMATICA Y COMUNICACIONES;CFGM;SMR1;TECNICO EN SISTEMAS MICROINFORMATICOS Y REDES;1º;Montaje y mantenimiento de equipos;INFORMATICA Y COMUNICAICONES. SISTEMAS MICROINFORMATICOS Y REDES. PRIMER CURSO.xlsx
INFORMATICA Y COMUNICACIONES;CFGM;SMR1;TECNICO EN SISTEMAS MICROINFORMATICOS Y REDES;1º;Sistemas operativos monopuesto.;INFORMATICA Y COMUNICAICONES. SISTEMAS MICROINFORMATICOS Y REDES. PRIMER CURSO.xlsx
INFORMATICA Y COMUNICACIONES;CFGM;SMR1;TECNICO EN SISTEMAS MICROINFORMATICOS Y REDES;1º;Redes locales.;INFORMATICA Y COMUNICAICONES. SISTEMAS MICROINFORMATICOS Y REDES. PRIMER CURSO.xlsx
INFORMATICA Y COMUNICACIONES;CFGM;SMR1;TECNICO EN SISTEMAS MICROINFORMATICOS Y REDES;1º;Aplicaciones web.;INFORMATICA Y COMUNICAICONES. SISTEMAS MICROINFORMATICOS Y REDES. PRIMER CURSO.xlsx
INFORMATICA Y COMUNICACIONES;CFGM;SMR1;TECNICO EN SISTEMAS MICROINFORMATICOS Y REDES;1º;Formacion y Orientacion Laboral.;INFORMATICA Y COMUNICAICONES. SISTEMAS MICROINFORMATICOS Y REDES. PRIMER CURSO.xlsx
INFORMATICA Y COMUNICACIONES;CFGM;SMR1;TECNICO EN SISTEMAS MICROINFORMATICOS Y REDES;1º;Ingles.;INFORMATICA Y COMUNICAICONES. SISTEMAS MICROINFORMATICOS Y REDES. PRIMER CURSO.xlsx
INFORMATICA Y COMUNICACIONES;CFGM;SMR2;TECNICO EN SISTEMAS MICROINFORMATICOS Y REDES;2º;Aplicaciones ofimaticas.;INFORMATICA Y COMUNICAICONES. SISTEMAS MICROINFORMATICOS Y REDES. SEGUNDO CURSO.xlsx
